custom/max_height,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/iterations,custom/current_screen,train/value_loss,train/explained_variance,train/loss,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss
10498.0,652,75.14814814814815,3,2048,598.8309157777778,1,30,,,,,,,,,,
10754.0,1283,80.34,3,4096,653.2667590799999,2,30,44133.02403564453,-2.014636993408203e-05,16877.146484375,0.0006246011,5,-0.06453439065953717,0.2,0.0001,0.002734375,0.00029343889036681503
10498.0,1919,81.61333333333333,3,6144,674.5740737866665,3,30,39970.58603515625,0.04280346632003784,21434.55078125,0.00023890624,10,-0.06882106271223165,0.2,0.0001,0.001953125,0.0003436497587244958
10498.0,2554,82.6969696969697,3,8192,684.9017849797979,4,30,41304.88659667969,0.03366422653198242,22369.337890625,4.847799e-05,15,-0.06865686846431344,0.2,0.0001,0.0017578125,0.00025244628777727486
10498.0,3188,85.17,3,10240,717.18092652,5,30,40231.800817871095,0.02049332857131958,23033.345703125,0.00039826278,20,-0.0671416518976912,0.2,0.0001,0.00224609375,-0.0004281955683836713
10626.0,3835,83.0,3,12288,706.0383204999998,6,30,39628.433764648435,0.012445390224456787,19476.234375,0.00028418787,25,-0.06963855506619439,0.2,0.0001,0.0021484375,-5.4831019951961935e-05
10634.0,4472,82.53,3,14336,684.79076842,7,30,40827.61489257812,0.007505357265472412,23138.48046875,0.00010139722,30,-0.06921682431129739,0.2,0.0001,0.00126953125,0.00025958330661524087
10754.0,5108,82.01,3,16384,684.7946401899999,8,30,38276.2755859375,0.004605233669281006,19920.35546875,0.0002198182,35,-0.07043002512073145,0.2,0.0001,0.00166015625,0.0002871761069400236
