rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
151.48050291,10.12,1024.0,1.0,1,962,,,,,,,,,,
188.50577112,10.23,2048.0,2.0,1,1913,-0.4781707745045424,0.2,5.0,0.0001,13916.107421875,26428.91242675781,0.008512778,-0.0153872994706034,0.0007748007774353,0.0865234375
205.97603267,9.88,3072.0,3.0,1,2842,-0.4728906851261854,0.2,10.0,0.0001,12904.2177734375,27354.30930175781,0.004325485,-0.0078387433255556,0.0009572505950927,0.0462890625
206.61126552,9.24,4096.0,4.0,1,3761,-0.4540329717099666,0.2,15.0,0.0001,15954.953125,29329.701025390623,0.0047753514,-0.0089655049727298,0.0003851652145385,0.0435546875
192.51439606,9.03,5120.0,5.0,1,4710,-0.4251186389476061,0.2,20.0,0.0001,13728.236328125,30070.88237304688,0.0048491037,-0.0063802251708693,0.0006150007247924,0.0421875
208.79665191,9.22,6144.0,6.0,1,5640,-0.3980075731873512,0.2,25.0,0.0001,12590.6083984375,28123.362939453124,0.002817026,-0.0056693451828323,0.0034016966819763,0.0279296875
247.35799638,9.19,7168.0,7.0,1,6553,-0.4021286498755216,0.2,30.0,0.0001,15006.232421875,29034.399267578126,0.0058216606,-0.0059248361445497,0.0060216188430786,0.0416015625
-133.79753867000002,4.47,8192.0,8.0,0,1223,,,,,,,,,,
-88.57149119999998,4.88,9216.0,9.0,0,2431,-0.3976886967817942,0.2,66.0,0.0001,17933.857421875,36814.42361111111,0.0073684994,-0.0066039181417889,-0.000556468963623,0.0538194444444444
201.89893944,8.75,10240.0,10.0,1,934,,,,,,,,,,
192.73591858,9.46,11264.0,11.0,1,1882,-0.3654256794601679,0.2,101.0,0.0001,15777.9208984375,32009.115869140624,0.0040884414,-0.0108699014876037,0.0021384358406066,0.0548828125
214.37804802,9.39,12288.0,12.0,1,2804,-0.3416088666766882,0.2,106.0,0.0001,15666.9921875,30035.55827636719,0.0018811782,-0.0034261344058904,0.0084108114242553,0.0203125
190.90109661,8.9,13312.0,13.0,1,3737,-0.3469036954144637,0.2,108.0,0.0001,14942.474609375,30540.342692057293,0.01210756,-0.0004140140566353,0.0089001059532165,0.02734375
193.84812505999997,8.7,14336.0,14.0,1,4660,-0.3433417163789272,0.2,113.0,0.0001,15810.7470703125,30778.854833984376,0.004356508,-0.0069063444156199,0.0069699883460998,0.03359375
223.66647943,9.51,15360.0,15.0,1,5609,-0.320445341989398,0.2,118.0,0.0001,14878.24609375,30815.546533203124,0.0018654116,-0.007267315860372,0.0073031783103942,0.019921875
246.13623054,9.15,16384.0,16.0,1,6534,-0.3053119894117116,0.2,123.0,0.0001,14663.21875,28502.95427246094,0.0020255418,-0.0043542939587496,0.0309523940086364,0.0244140625
230.82352583,8.68,17408.0,17.0,1,7452,-0.3163567876718083,0.2,127.0,0.0001,16032.3173828125,29514.70715932377,0.009400936,-0.0009871873867194,0.0015776753425598,0.0245901639344262
