rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
-114.72641122,2.09,2048.0,1.0,0,5625,,,,,,,,,,
-114.50690731,2.34,4096.0,2.0,0,10825,-2.7595868960022925,0.2,5.0,0.0001,5376.77490234375,13272.52149658203,0.01982952,-0.0542157206567935,0.0036602616310119,0.31640625
-110.55392659,3.07,6144.0,3.0,0,15316,-2.7179534792900086,0.2,10.0,0.0001,5079.1552734375,10843.366137695311,0.015816059,-0.0556083783973008,-0.0049949884414672,0.2529296875
-98.11024532999996,3.06,8192.0,4.0,0,19445,-2.6545732602477075,0.2,15.0,0.0001,4229.1142578125,9826.52126159668,0.013970306,-0.0542436618998181,-0.0032601356506347,0.2328125
-94.27940544999996,2.81,10240.0,5.0,0,23668,-2.5845623180270194,0.2,20.0,0.0001,4084.913330078125,8454.363095092773,0.011881222,-0.0470734140544664,-0.0013275146484375,0.16044921875
-87.75063030999999,3.27,12288.0,6.0,0,27497,-2.5261184573173523,0.2,25.0,0.0001,4022.216796875,7561.232907104492,0.012617415,-0.04042277589906,-0.0018357038497924,0.1150390625
-80.33308368,3.58,14336.0,7.0,0,31593,-2.480627191066742,0.2,30.0,0.0001,3343.721435546875,6126.401989746094,0.010221412,-0.0272420124907512,-0.0007976293563842,0.06630859375
-81.86671692,3.36,16384.0,8.0,0,35736,-2.4362785279750825,0.2,35.0,0.0001,3248.81787109375,6011.394149780273,0.011113665,-0.0306615445704665,-0.0009348392486572,0.0701171875
-70.92827402,3.63,18432.0,9.0,0,39761,-2.3801776349544523,0.2,40.0,0.0001,2676.530517578125,5593.567347717285,0.008952633,-0.024385227667517,-0.0005621910095214,0.0451171875
-79.83363711999999,3.34,20480.0,10.0,0,43857,-2.3972600534558297,0.2,45.0,0.0001,2534.013916015625,4784.398544311523,0.00944563,-0.0052128251030808,-0.0005282163619995,0.03935546875
-68.52755884999999,3.97,22528.0,11.0,0,47764,-2.375260363519192,0.2,50.0,0.0001,1728.9259033203125,4469.990971374512,0.006418605,-0.0108678060671081,-0.0003820657730102,0.016015625
-74.44696499,3.99,24576.0,12.0,0,51504,-2.3544475749135017,0.2,55.0,0.0001,1999.1781005859373,3894.697785949707,0.012659611,-0.0100508802512194,-0.0002310276031494,0.12548828125
-72.20847738,3.92,26624.0,13.0,0,55428,-2.3358548045158387,0.2,60.0,0.0001,1447.9876708984375,3406.2805572509765,0.011867525,-0.0113927723024971,-0.0001492500305175,0.0595703125
-71.50055316,4.02,28672.0,14.0,0,59088,-2.347671572864056,0.2,65.0,0.0001,1490.2733154296875,3017.3400634765626,0.011588043,-0.0053538531152298,-0.0001755952835083,0.08916015625
-75.61489802000001,4.06,30720.0,15.0,0,62855,-2.341919431090355,0.2,70.0,0.0001,1663.001953125,2928.859832763672,0.010201903,-0.0128922463598428,-0.000145673751831,0.0806640625
-72.24275125,3.99,32768.0,16.0,0,66583,-2.339721155166626,0.2,75.0,0.0001,1267.634033203125,2650.6784126281736,0.008003749,-0.0037489436013856,-0.0001177787780761,0.03154296875
-72.69814321000001,3.92,34816.0,17.0,0,70442,-2.31956062912941,0.2,80.0,0.0001,1048.1611328125,2423.183257293701,0.009561269,-0.0138901277125114,-9.882450103759766e-05,0.08203125
-67.55787049999999,4.71,36864.0,18.0,0,74143,-2.286802697181701,0.2,85.0,0.0001,809.85888671875,2148.175287628174,0.009912231,-0.0205369991570478,-6.0439109802246094e-05,0.09833984375
-78.08117931,4.03,38912.0,19.0,0,77550,-2.2961934193586693,0.2,88.0,0.0001,1009.055908203125,2238.0165123572715,0.01072714,-0.0053262395712618,-5.733966827392578e-05,0.0953525641025641
-75.47591943,4.52,40960.0,20.0,0,81036,-2.286704609129164,0.2,90.0,0.0001,885.66455078125,1962.093478732639,0.015469885,0.002398683461878,-3.1948089599609375e-05,0.11875
-68.88965265,4.55,43008.0,21.0,0,84467,-2.343249264359474,0.2,95.0,0.0001,984.0756225585938,1928.744149017334,0.009607445,-0.0080874892883002,-5.7220458984375e-05,0.13125
-80.78955889000001,5.02,45056.0,22.0,0,87699,-2.323611938036405,0.2,96.0,0.0001,783.8634643554688,1770.6357797475962,0.014667247,0.0095365552876431,-2.312660217285156e-05,0.2235576923076923
-77.259806,4.72,47104.0,23.0,0,91133,-2.308694560825825,0.2,101.0,0.0001,925.7664184570312,1870.0220779418944,0.013866775,-0.0144136614224407,-1.513957977294922e-05,0.1505859375
-72.59246359,3.95,49152.0,24.0,0,94609,-2.3150834000628926,0.2,102.0,0.0001,894.2742919921875,1758.659084154212,0.010901309,-0.0002141285120793,-7.510185241699219e-06,0.1677989130434782
-77.62520692999999,4.93,51200.0,25.0,0,97942,-2.2911598846316337,0.2,107.0,0.0001,832.9382934570312,1816.716916656494,0.009585246,-0.0137453469738829,0.0001052021980285,0.0568359375
-67.36878802,4.35,53248.0,26.0,0,101584,-2.2794782131910325,0.2,112.0,0.0001,915.7589111328124,1953.357857513428,0.009915296,-0.0181201578408945,0.0087883472442626,0.10205078125
-70.84419872000001,4.6,55296.0,27.0,0,105179,-2.284988223016262,0.2,117.0,0.0001,1130.5123291015625,1924.1562942504884,0.008330077,-0.0113081370713189,0.0119858384132385,0.05615234375
-69.61295029000001,4.61,57344.0,28.0,0,108678,-2.2844932481646536,0.2,122.0,0.0001,920.6677856445312,1784.773518371582,0.0057129115,-0.0085433532571187,0.0335025191307067,0.01533203125
-65.97477118,4.03,59392.0,29.0,0,112296,-2.2774728313088417,0.2,127.0,0.0001,828.3837890625,1724.8769943237303,0.004674983,-0.0057898102211765,0.0678013563156127,0.00595703125
-64.37698540000001,4.64,61440.0,30.0,0,115732,-2.27638346105814,0.2,132.0,0.0001,1007.7396240234376,1757.7316299438476,0.0043083215,-0.0083747052529361,0.1088584065437316,0.01142578125
-61.37512248,4.42,63488.0,31.0,0,119086,-2.2773093074560165,0.2,137.0,0.0001,865.5420532226562,1771.1556442260742,0.0027811755,-0.0040497705864254,0.1226013302803039,0.0
-60.63445691000001,4.74,65536.0,32.0,0,122274,-2.2446991741657256,0.2,142.0,0.0001,729.4557495117188,1461.1279109954835,0.005118288,-0.0086629687342792,0.2032442092895507,0.01455078125
-64.9070406,5.11,67584.0,33.0,0,125556,-2.253951928019524,0.2,147.0,0.0001,642.3604736328125,1480.4408336639403,0.0043803086,-0.0024334912188351,0.2109501957893371,0.00341796875
-65.29206569,4.89,69632.0,34.0,0,3232,,,,,,,,,,
-65.85108948999999,4.69,71680.0,35.0,0,6559,-2.2515845030546187,0.2,304.0,0.0001,862.5247192382812,1763.8639659881592,0.00255325,-0.0050691541429841,0.1860656142234802,0.00595703125
-70.38674457,4.68,73728.0,36.0,0,9878,-2.253527781367302,0.2,309.0,0.0001,798.4405517578125,1471.9225994110109,0.0032506776,-0.0072574959835037,0.2351605296134948,0.0138671875
-64.69714965000001,4.22,75776.0,37.0,0,13140,-2.2577428728342057,0.2,314.0,0.0001,634.9351196289062,1548.6130332946775,0.005074274,-0.0058107923308853,0.2340951561927795,0.02822265625
-67.38694319999999,4.8,77824.0,38.0,0,16543,-2.2327148213982584,0.2,319.0,0.0001,868.6864624023438,1350.147045135498,0.0061116694,-0.0086765443818876,0.2605970501899719,0.0248046875
-61.50920476,4.8,79872.0,39.0,0,19934,-2.250750930607319,0.2,324.0,0.0001,692.9824829101562,1408.3096103668213,0.004021076,-0.0045243529253639,0.2709469199180603,0.00458984375
-65.66093282,4.92,81920.0,40.0,0,23336,-2.247364093363285,0.2,329.0,0.0001,832.8194580078125,1579.629619598389,0.0028557226,-0.0041751779732294,0.2574861645698547,0.01123046875
-57.69994125,5.04,83968.0,41.0,0,26819,-2.232787702977657,0.2,334.0,0.0001,430.9638671875,1447.556251144409,0.0015065505,-0.0052649777528131,0.2688536047935486,0.0
-58.67217951,4.7,86016.0,42.0,0,30219,-2.241318519413471,0.2,339.0,0.0001,615.105224609375,1410.6898429870605,0.0026450367,-0.003217311220942,0.3218734264373779,0.00078125
-62.85432725,4.53,88064.0,43.0,0,33588,-2.2374085649847983,0.2,344.0,0.0001,609.0401611328125,1524.6973762512207,0.0023661836,-0.0007806063629686,0.2964045405387878,0.0
-59.58480046,5.18,90112.0,44.0,0,36831,-2.2359124168753626,0.2,349.0,0.0001,612.4714965820312,1373.5803565979004,0.0019889465,-0.0042684131214627,0.3272187709808349,0.0056640625
-65.87421133,5.49,92160.0,45.0,0,39878,-2.246127079427242,0.2,354.0,0.0001,965.5307006835938,1621.847983932495,0.0057802964,-0.0044715188181726,0.2843403220176697,0.00927734375
-57.8238394,4.78,94208.0,46.0,0,43150,-2.2502338603138923,0.2,359.0,0.0001,678.1642456054688,1464.9833995819092,0.0048676045,-0.0027919868916796,0.2970201373100281,0.00400390625
-64.87536095,4.96,96256.0,47.0,0,46508,-2.24576672911644,0.2,364.0,0.0001,558.6881103515625,1536.836580657959,0.003644107,-0.0087128955303342,0.2874879240989685,0.00693359375
-63.85985439999999,4.7,98304.0,48.0,0,49848,-2.241953805088997,0.2,369.0,0.0001,622.1531982421875,1452.8296527862549,0.003826722,-0.0067432383395498,0.3397815227508545,0.0140625
-61.49404087,4.63,100352.0,49.0,0,53199,-2.2349963665008543,0.2,374.0,0.0001,754.0443115234375,1687.761111831665,0.007819539,-0.0074145257414784,0.2794943451881408,0.02412109375
-61.31533018,5.82,102400.0,50.0,0,56491,-2.230128489434719,0.2,379.0,0.0001,738.866943359375,1597.239294052124,0.005645504,-0.005394099917612,0.3327214121818542,0.04580078125
-63.67904229,5.69,104448.0,51.0,0,59530,-2.23950437605381,0.2,384.0,0.0001,607.09619140625,1831.689028930664,0.0036537652,-0.004494449662161,0.2697052359580993,0.01220703125
-59.45825003000001,4.96,106496.0,52.0,0,62975,-2.241290354728698,0.2,389.0,0.0001,846.0286865234375,1802.8260425567628,0.0018354922,-0.0021949961432255,0.2823737263679504,0.00029296875
-61.77721471999999,5.94,108544.0,53.0,0,66108,-2.2353614166378977,0.2,394.0,0.0001,867.0789794921875,2558.0504146575927,0.0040269615,-0.0062611746136099,0.1986944675445556,0.00712890625
-64.10279333,5.17,110592.0,54.0,0,69263,-2.21656394302845,0.2,399.0,0.0001,719.8590698242188,1476.763111114502,0.0027547963,-0.0050009332582703,0.3229587078094482,0.0076171875
-59.905535480000005,5.19,112640.0,55.0,0,72479,-2.2108904853463174,0.2,404.0,0.0001,1165.4267578125,1542.125333404541,0.0040251566,-0.0050748817797284,0.3144255876541137,0.005859375
-61.96639667999999,5.56,114688.0,56.0,0,75695,-2.2243972569704056,0.2,409.0,0.0001,645.9205322265625,2012.591707611084,0.004006861,-0.003380599306547,0.229637861251831,0.01787109375
-73.37449691,5.03,116736.0,57.0,0,78860,-2.2284192889928818,0.2,414.0,0.0001,884.2755126953125,1763.4758087158202,0.0032294667,-0.0024681811279151,0.2745466828346252,9.765625e-05
-70.10996712,5.67,118784.0,58.0,0,81828,-2.2040909826755524,0.2,419.0,0.0001,831.7696533203125,1598.809135055542,0.0015696748,-0.0049343564984155,0.2621477842330932,0.0013671875
-57.2784151,5.11,120832.0,59.0,0,3105,,,,,,,,,,
-62.342288800000006,5.49,122880.0,60.0,0,6035,-2.211400140821934,0.2,701.0,0.0001,1078.8157958984375,1797.4372444152832,0.00685963,-0.0062199891195632,0.2901248335838318,0.0318359375
