rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
1.8687577816091945,11.689655172413794,1024.0,1.0,1,775,,,,,,,,,,
-1.47919608,11.95,2048.0,2.0,1,1565,-0.8850786462426186,0.2,5.0,0.0001,6245.94482421875,14514.21240234375,0.0,-4.168250598013401e-08,0.0006020665168762,0.0
18.51318016,12.78,3072.0,3.0,1,2344,-0.8832719720900059,0.2,10.0,0.0001,6891.08984375,14492.343872070312,0.0,5.110632628202438e-09,0.0100941061973571,0.0
14.83158396,12.74,4096.0,4.0,1,3111,-0.8622987940907478,0.2,12.0,0.0001,7132.279296875,14241.534423828123,0.008380335,-0.0008846978889778,0.0191594958305358,0.0462239583333333
46.45069391999999,14.0,5120.0,5.0,1,3878,-0.8636446394026279,0.2,17.0,0.0001,6913.94970703125,14038.602404785155,0.007985838,-0.0150994413648732,0.017651081085205,0.0861328125
71.74397021,13.72,6144.0,6.0,1,4662,-0.8488309971988202,0.2,22.0,0.0001,6972.685546875,14228.905981445312,0.00829119,-0.0078997150936629,0.0275264978408813,0.0427734375
80.02707484,14.25,7168.0,7.0,1,5428,-0.7865414626896381,0.2,27.0,0.0001,6615.5634765625,14241.555480957031,0.016913978,-0.0126751731499098,0.0061390995979309,0.124609375
97.33983603,14.09,8192.0,8.0,1,6203,-0.7872378379106522,0.2,32.0,0.0001,6103.33837890625,13462.770649157072,0.010676007,-0.0081639853061029,0.0030412077903747,0.0984786184210526
113.47366526,15.1,9216.0,9.0,1,6954,-0.78534284979105,0.2,33.0,0.0001,7283.77734375,13834.093872070312,0.010133831,-0.0053708496852777,0.0011752843856811,0.0673828125
136.73982034,15.94,10240.0,10.0,1,7714,-0.7669021233916282,0.2,38.0,0.0001,6379.2109375,12707.805139160157,0.005598119,-0.0090982882073149,0.0010141730308532,0.0798828125
141.77634913999998,15.78,11264.0,11.0,1,8473,-0.7466451565424601,0.2,39.0,0.0001,6661.1337890625,13339.983138020832,0.004277685,0.003553384107848,0.0003820061683654,0.0291666666666666
174.8605514,16.87,12288.0,12.0,1,9248,-0.7072082616388797,0.2,44.0,0.0001,6645.333984375,13232.502233886718,0.008607512,-0.008144161873497,0.000248908996582,0.0630859375
178.94676937,16.84,13312.0,13.0,1,10033,-0.7044520548411778,0.2,47.0,0.0001,6052.642578125,12383.799972098212,0.014770568,-0.0009958162271816,0.000274121761322,0.0258928571428571
163.60735488999998,15.51,14336.0,14.0,1,10805,-0.7011539441044048,0.2,51.0,0.0001,6048.166015625,12605.926526085805,0.0076188673,-0.0066349252553309,0.0001171231269836,0.0614406779661017
139.87342342,14.61,15360.0,15.0,1,11579,-0.7049240343272686,0.2,56.0,0.0001,5996.54248046875,12649.136328125,0.00906695,-0.008228822419187,0.0001133680343627,0.061328125
159.56782386999998,15.11,16384.0,16.0,1,12353,-0.7105993839601675,0.2,59.0,0.0001,6133.85791015625,12076.36474609375,0.011588134,-0.0026682667084969,9.053945541381836e-05,0.0735677083333333
187.53942338,16.31,17408.0,17.0,1,13113,-0.7007738009095192,0.2,64.0,0.0001,5530.556640625,11794.175036621094,0.008152835,-0.0046915768762119,0.0001032948493957,0.0724609375
173.07972546999997,16.93,18432.0,18.0,1,13878,-0.7144575670361519,0.2,69.0,0.0001,5009.001953125,11080.899658203123,0.011416424,-0.0064386312675196,9.238719940185548e-05,0.0888671875
189.97789418999997,16.99,19456.0,19.0,1,14633,-0.7635865725576878,0.2,74.0,0.0001,5087.21875,10736.852795410156,0.009422128,-0.0027785105223301,4.07099723815918e-05,0.0703125
178.70895437999997,17.16,20480.0,20.0,1,15384,-0.767523218691349,0.2,79.0,0.0001,4893.92529296875,10288.277783203124,0.006477973,-0.0034094524220563,5.948543548583984e-05,0.055078125
168.21266139,16.56,21504.0,21.0,1,16162,-0.7398647867143154,0.2,84.0,0.0001,5256.640625,10309.205688476562,0.010012239,-0.0089358549448661,3.713369369506836e-05,0.0845703125
182.78812749,16.75,22528.0,22.0,1,16920,-0.7379346571862697,0.2,89.0,0.0001,4736.06982421875,10346.909545898438,0.008078698,-0.0046081472130026,3.802776336669922e-05,0.044921875
192.32588027,17.24,23552.0,23.0,1,17674,-0.7013474971055984,0.2,94.0,0.0001,4689.0029296875,9740.682073974607,0.007759882,-0.003308594727423,3.790855407714844e-05,0.041015625
192.33071859999995,17.42,24576.0,24.0,1,18447,-0.6900772124528884,0.2,99.0,0.0001,4950.212890625,9206.323034667968,0.0048153177,-0.0029697373101953,3.4749507904052734e-05,0.032421875
191.88424662,17.3,25600.0,25.0,1,19201,-0.6936276279389858,0.2,104.0,0.0001,4556.6767578125,9121.635192871094,0.007983118,-0.0060036371694877,2.408027648925781e-05,0.0642578125
198.55354207000005,17.09,26624.0,26.0,1,19958,-0.7117657952010632,0.2,109.0,0.0001,4758.77099609375,9347.576959228516,0.005441247,-0.0032460948859807,2.312660217285156e-05,0.0439453125
192.39195318000003,17.06,27648.0,27.0,1,20715,-0.7094696617126465,0.2,111.0,0.0001,3768.977783203125,9083.9702734375,0.01482702,-0.0038904332369565,2.5093555450439453e-05,0.0475
172.88071017,16.45,28672.0,28.0,1,21486,-0.6884952187538147,0.2,112.0,0.0001,4243.8037109375,8519.989107572115,0.0052446504,0.0032800673148952,2.5272369384765625e-05,0.0384615384615384
182.71799744,16.47,29696.0,29.0,1,22238,-0.6602661669254303,0.2,114.0,0.0001,4459.79443359375,9969.5240234375,0.0150139555,-0.0079492444638162,1.4662742614746094e-05,0.0453125
203.92739731,16.53,30720.0,30.0,1,23024,-0.6013774842023849,0.2,119.0,0.0001,4405.1884765625,8671.602972412109,0.010220781,-0.0097209957370068,2.16364860534668e-05,0.105078125
175.14251525000003,16.08,31744.0,31.0,1,23787,-0.6300563760101795,0.2,124.0,0.0001,4337.2783203125,8930.788415527344,0.007889352,-0.0056943631381727,1.537799835205078e-05,0.065625
195.86947339999995,16.4,32768.0,32.0,1,24551,-0.6612750500440597,0.2,126.0,0.0001,6030.39208984375,9504.65703125,0.011447197,-0.003218578826636,1.3589859008789062e-05,0.03046875
162.49617304,16.06,33792.0,33.0,1,25296,-0.6161340273916721,0.2,131.0,0.0001,3808.234375,8306.586242675781,0.008939851,-0.0093150922504719,2.485513687133789e-05,0.0865234375
190.73595437,17.17,34816.0,34.0,1,26047,-0.6439047046005726,0.2,132.0,0.0001,4113.369140625,9652.124816894531,0.007955287,-0.0024255848838947,1.0848045349121094e-05,0.0556640625
197.34165063,16.95,35840.0,35.0,1,26807,-0.6371249839663505,0.2,137.0,0.0001,3389.391845703125,7432.383843994141,0.008254768,-0.0056192880059825,2.408027648925781e-05,0.0921875
