rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
125.1837345172414,17.551724137931036,1024.0,1.0,1,865,,,,,,,,,,
148.30894308,17.36,2048.0,2.0,1,1861,-0.9543709345161916,0.2,5.0,0.0001,8449.505859375,16630.36083984375,0.01085861,-0.0119403846561908,-0.0003286600112915,0.043359375
187.74755948,16.41,3072.0,3.0,1,2874,-0.9385601677000522,0.2,10.0,0.0001,8586.6103515625,16849.036999511718,0.0038364343,-0.0062183167552575,0.0097018480300903,0.016796875
183.70198012,16.08,4096.0,4.0,1,3890,-0.916584026813507,0.2,15.0,0.0001,9282.638671875,17506.786535644533,0.004244569,-0.0104050591180566,0.0036962628364562,0.0380859375
182.09200317,15.08,5120.0,5.0,1,4967,-0.9238173440098764,0.2,20.0,0.0001,8761.865234375,17353.086022949217,0.0021918584,-0.0069401345739606,0.0049013495445251,0.009765625
180.41837899,14.34,6144.0,6.0,1,6051,-0.8599213384091854,0.2,25.0,0.0001,8066.6484375,17573.043188476564,0.004323804,-0.0097276710090227,0.006458044052124,0.0158203125
186.99136516,14.92,7168.0,7.0,1,7121,-0.8514747872948647,0.2,30.0,0.0001,7842.49072265625,17443.6078125,0.0021082251,-0.0069750123599078,0.0032475590705871,0.006640625
207.28719154,15.31,8192.0,8.0,0,8224,-0.8559280775487423,0.2,35.0,0.0001,7323.1748046875,16475.138903808594,0.008623056,-0.0132957855123095,0.000631034374237,0.058203125
207.25814215999995,14.11,9216.0,9.0,0,9320,-0.8187800884246826,0.2,40.0,0.0001,8886.5146484375,17099.465295410155,0.0024769106,-0.0070287805661791,0.0026580691337585,0.0048828125
203.15895959,14.19,10240.0,10.0,0,10424,-0.812276940047741,0.2,45.0,0.0001,8890.7314453125,18003.710827636718,0.0035834596,-0.0070878539117984,0.0012071132659912,0.0234375
240.43691668,15.2,11264.0,11.0,0,11545,-0.7796884432435036,0.2,50.0,0.0001,7937.47412109375,16913.90184326172,0.0043681553,-0.0101911278441548,0.0018072128295898,0.0224609375
215.56398348999997,14.61,12288.0,12.0,0,12653,-0.7572365641593933,0.2,55.0,0.0001,8926.916015625,16717.996960449218,0.0017255377,-0.0034379659162368,0.0018427968025207,0.007421875
207.44933713999995,14.1,13312.0,13.0,0,13835,-0.7557588621973992,0.2,60.0,0.0001,8569.544921875,15727.10018310547,0.003500178,-0.0073295709909871,0.0011283159255981,0.0185546875
215.98765501999995,13.96,14336.0,14.0,0,14990,-0.7313140355050564,0.2,65.0,0.0001,8370.24609375,16347.93946533203,0.0029709283,-0.0074359052116051,0.001184344291687,0.0138671875
