rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
-10.471750310000004,7.77,1024.0,1.0,0,1773,,,,,,,,,,
65.80061343,8.1,2048.0,2.0,0,3394,-0.8439710550010204,0.2,5.0,0.0001,23182.79296875,52198.71435546875,0.011460663,-0.0197845510789193,-8.0108642578125e-05,0.08359375
47.33075112,8.92,3072.0,3.0,0,4902,-0.843534528464079,0.2,10.0,0.0001,32163.791015625,57615.43911132812,0.011127239,-0.0190361913875676,0.0047749876976013,0.087890625
168.03880119,8.77,4096.0,4.0,0,6496,-0.8243190832436085,0.2,15.0,0.0001,28544.904296875,54191.06708984375,0.011203167,-0.02069370750105,0.0053446888923645,0.0958984375
209.64545044,9.2,5120.0,5.0,0,8074,-0.7990122780203819,0.2,20.0,0.0001,31871.748046875,67607.66450195313,0.007961548,-0.0174983927281573,0.0050038695335388,0.0728515625
179.54382113,8.48,6144.0,6.0,0,9475,-0.7861765213310719,0.2,25.0,0.0001,35543.91796875,68473.16098632812,0.00865067,-0.0170479218824766,0.0008984208106994,0.0681640625
295.95258801,10.07,7168.0,7.0,0,10755,-0.7740117013454437,0.2,30.0,0.0001,33696.6796875,67004.9552734375,0.010920934,-0.0206181111978366,0.0003474354743957,0.105078125
248.3215181,9.26,8192.0,8.0,0,12211,-0.7430639855563641,0.2,35.0,0.0001,35031.03515625,74278.18984375,0.005613355,-0.0147842305363155,0.0002034902572631,0.0359375
318.95345239,9.8,9216.0,9.0,0,13646,-0.7261458612978459,0.2,40.0,0.0001,36924.25390625,75146.88017578125,0.0067673842,-0.0168235925608314,0.000195562839508,0.051953125
327.44717516000003,9.72,10240.0,10.0,0,15026,-0.7107536867260933,0.2,45.0,0.0001,39985.703125,76576.80869140624,0.0065117944,-0.0120252714259549,0.0001052021980285,0.03203125
322.55160726,10.0,11264.0,11.0,0,16524,-0.7038862772285939,0.2,50.0,0.0001,36022.65625,74646.18974609375,0.0035113364,-0.0116258747177198,6.186962127685547e-05,0.0259765625
354.2285914800001,9.67,12288.0,12.0,0,17754,-0.7011417798697949,0.2,55.0,0.0001,36438.6328125,73260.25395507812,0.007804909,-0.0125805912655778,7.456541061401367e-05,0.046875
359.0566055500001,10.0,13312.0,13.0,0,19145,-0.6884043164551258,0.2,60.0,0.0001,37303.16796875,73394.25390625,0.008793949,-0.0156115758785745,2.3484230041503903e-05,0.058984375
387.41414549,9.98,14336.0,14.0,0,20447,-0.6601823069155216,0.2,65.0,0.0001,35430.98828125,71755.74692382812,0.01257717,-0.02271417445736,7.87973403930664e-05,0.080859375
378.02175453,9.34,15360.0,15.0,0,21864,-0.6456868626177311,0.2,70.0,0.0001,37030.3671875,73516.87744140625,0.0076840403,-0.0136308514047414,5.823373794555664e-05,0.04375
372.09396883,9.58,16384.0,16.0,0,23248,-0.6342856638133526,0.2,75.0,0.0001,37520.46875,76012.87109375,0.006539235,-0.012127987324493,1.0371208190917969e-05,0.040625
463.4824084500001,10.29,17408.0,17.0,0,24447,-0.6450845941901207,0.2,80.0,0.0001,33946.25,74204.34736328125,0.0054039974,-0.0135976768797263,9.894371032714844e-06,0.046484375
382.55100459,10.02,18432.0,18.0,0,25681,-0.6408614695072175,0.2,85.0,0.0001,38109.9453125,75746.36328125,0.0042411434,-0.0079772786411922,-3.0994415283203125e-05,0.0240234375
377.29786832,10.11,19456.0,19.0,0,26861,-0.660734696591154,0.2,88.0,0.0001,35234.0859375,70667.84848736702,0.010606055,-0.0096984467162017,6.079673767089844e-06,0.0591755319148936
441.49906648,10.79,20480.0,20.0,0,28118,-0.6428057673649911,0.2,91.0,0.0001,33822.1875,68103.59635416667,0.009036584,-0.0074304492475512,8.404254913330078e-06,0.0284455128205128
431.5362743,10.0,21504.0,21.0,0,29380,-0.649541848897934,0.2,96.0,0.0001,32697.83984375,71325.19711914062,0.004218748,-0.0116288791992701,-1.0728836059570312e-05,0.039453125
374.65558075,9.49,22528.0,22.0,0,30811,-0.6300728186964989,0.2,101.0,0.0001,37303.8203125,70955.94985351563,0.007562765,-0.0138676964095793,2.562999725341797e-06,0.0537109375
487.23592048000006,10.71,23552.0,23.0,0,31978,-0.6446161404252052,0.2,106.0,0.0001,36284.7109375,73661.44565429687,0.006787689,-0.0161495421896688,2.384185791015625e-05,0.0787109375
418.09733889,9.81,24576.0,24.0,0,33159,-0.6149504818022251,0.2,111.0,0.0001,34001.69921875,70621.48100585937,0.007638654,-0.0126827361964387,-1.1801719665527344e-05,0.046875
445.94209153,10.18,25600.0,25.0,0,34381,-0.6053962618112564,0.2,116.0,0.0001,33285.13671875,68553.65063476562,0.006403433,-0.0108431324712,-9.775161743164062e-06,0.050390625
429.7807602100001,10.16,26624.0,26.0,0,35610,-0.6206151455640793,0.2,121.0,0.0001,33888.0078125,70182.6107421875,0.007282817,-0.0091709637839812,1.1980533599853516e-05,0.044140625
404.10631785,9.68,27648.0,27.0,0,36749,-0.6280607111752033,0.2,126.0,0.0001,36647.46875,69846.07939453125,0.0032057744,-0.0065386433736421,8.344650268554688e-06,0.0115234375
349.09944153,12.84,28672.0,28.0,0,37857,-0.6271948625401753,0.2,129.0,0.0001,33696.70703125,67879.01476753049,0.011097367,-0.0062170357148094,3.933906555175781e-06,0.0282012195121951
386.9413739900001,10.11,29696.0,29.0,0,39066,-0.6976035833358765,0.2,130.0,0.0001,27854.466796875,54793.70390625,0.015439466,0.0145799400284886,9.298324584960938e-06,0.046875
436.73756967,10.16,30720.0,30.0,0,40175,-0.618044676631689,0.2,135.0,0.0001,31674.19921875,67204.67861328126,0.007740874,-0.0112705487408675,3.2186508178710938e-06,0.0505859375
427.20481552,10.64,31744.0,31.0,0,41438,-0.6040889233350754,0.2,140.0,0.0001,33368.7890625,65735.80600585937,0.006453221,-0.0140627665910869,-9.179115295410156e-06,0.0529296875
401.45360693,9.8,32768.0,32.0,0,42582,-0.6328109487891197,0.2,145.0,0.0001,31350.759765625,62387.54682617188,0.004934903,-0.0090658477740362,-7.152557373046875e-07,0.0302734375
