rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
-120.71698568,1.9,2048.0,1.0,0,4025,,,,,,,,,,
-121.31052155000002,1.89,4096.0,2.0,0,7720,-2.474714879691601,0.2,5.0,0.0001,5588.361328125,12201.896160888671,0.015252309,-0.0289505151173216,0.002267301082611,0.19765625
-119.90713766,2.29,6144.0,3.0,0,11064,-2.443440829217434,0.2,10.0,0.0001,5180.79150390625,10705.828771972656,0.013465751,-0.0264303845528047,0.0018305778503417,0.1337890625
-118.83962955,2.77,8192.0,4.0,0,14322,-2.4025912538170813,0.2,15.0,0.0001,4459.8193359375,9426.812265014649,0.011572687,-0.0229764734773198,0.0082006454467773,0.08701171875
-118.55170074,2.99,10240.0,5.0,0,17412,-2.355877037346363,0.2,20.0,0.0001,4084.706787109375,8599.606143188477,0.011695931,-0.0242350177606567,-0.0005989074707031,0.09296875
-111.44686001,3.61,12288.0,6.0,0,20443,-2.312307168543339,0.2,25.0,0.0001,3892.954833984375,7667.831964111328,0.0076422403,-0.0191834152574301,0.0022560954093933,0.052734375
-117.07685845999998,4.16,14336.0,7.0,0,23224,-2.274861605465412,0.2,30.0,0.0001,3404.6669921875,6589.277160644531,0.009700559,-0.0221827702887821,-0.0016002655029296,0.0599609375
-109.95999121,4.4,16384.0,8.0,0,25951,-2.2156734988093376,0.2,35.0,0.0001,2593.348876953125,5838.545565795898,0.0058481726,-0.0194399792409967,0.0009418129920959,0.0505859375
-99.6823634,5.98,18432.0,9.0,0,28468,-2.177639077603817,0.2,40.0,0.0001,2613.4375,4918.499171447754,0.009268789,-0.0245040656882338,-0.0010724067687988,0.07841796875
-99.33677267999998,6.07,20480.0,10.0,0,31110,-2.1684355303645133,0.2,45.0,0.0001,1936.08984375,4221.288243103028,0.012332759,-0.0206025777006289,-0.0014439821243286,0.08369140625
-95.80293068999998,5.73,22528.0,11.0,0,33573,-2.1021009013056755,0.2,50.0,0.0001,1696.6546630859375,3995.105276489258,0.009079857,-0.0254756729933433,-0.0011197328567504,0.08818359375
-72.17452265,8.19,24576.0,12.0,0,36080,-2.065016606450081,0.2,55.0,0.0001,1678.061279296875,3471.5879653930665,0.012171438,-0.0264952658268157,-0.0009138584136962,0.1162109375
-82.19490781999998,6.76,26624.0,13.0,0,38623,-2.046542971441061,0.2,59.0,0.0001,2043.2713623046875,3217.6798663753093,0.021469172,-0.0176783703304458,-0.0005244016647338,0.1652227722772277
-66.63335002999999,7.89,28672.0,14.0,0,41086,-2.00686977668242,0.2,62.0,0.0001,1962.8585205078125,3226.591537937973,0.028252926,-0.01208087336272,-0.0003319978713989,0.1356534090909091
-53.23586220999999,9.65,30720.0,15.0,0,43463,-1.9609350187262309,0.2,66.0,0.0001,1482.2177734375,3167.085975253705,0.03306011,-0.0119397523044848,-0.0002920627593994,0.179284793814433
-41.80766815,11.03,32768.0,16.0,0,45885,-1.983526384830475,0.2,71.0,0.0001,1642.36279296875,3362.120635986328,0.01167348,-0.027129510405939,2.086162567138672e-05,0.16572265625
-39.06117532,12.46,34816.0,17.0,0,48241,-1.9950812034308911,0.2,76.0,0.0001,2029.1353759765625,4066.807585144043,0.0014417091,-0.0052364635572303,0.0300696492195129,0.00322265625
-29.514789029999992,11.76,36864.0,18.0,0,50639,-1.9900378324091437,0.2,81.0,0.0001,1634.7119140625,3853.940097808838,0.0007671737,-0.0037714832520578,0.0652083754539489,0.0001953125
-37.59125746,10.65,38912.0,19.0,0,53054,-1.9838705718517304,0.2,86.0,0.0001,2730.962646484375,3765.1846588134767,0.0017686347,-0.0053974131296854,0.068668246269226,0.00361328125
-42.13619337,11.44,40960.0,20.0,0,55456,-1.953342078626156,0.2,91.0,0.0001,2622.4599609375,4944.685130310058,0.0012502838,-0.0036755145672941,0.079213798046112,0.0009765625
-28.659974910000003,13.25,43008.0,21.0,0,57845,-1.9598953068256375,0.2,96.0,0.0001,1938.163818359375,3010.8402984619142,0.0013267163,-0.0040824733347108,0.1128821372985839,0.0021484375
-18.88271142,13.05,45056.0,22.0,0,60220,-1.9700964584946632,0.2,101.0,0.0001,1569.2108154296875,3695.039526367188,0.0005501405,-0.0023832202452467,0.1221238374710083,0.0
-22.88372345,13.81,47104.0,23.0,0,62581,-1.9694909252226356,0.2,106.0,0.0001,1831.280517578125,4842.146505737304,0.0004817572,-0.0025714915260323,0.0806502103805542,0.00068359375
-32.37845319,12.81,49152.0,24.0,0,64967,-1.9749338701367376,0.2,111.0,0.0001,1042.5098876953125,3905.3151611328126,0.0006822243,-0.002141595557623,0.1448616981506347,0.0
-30.435741030000003,10.74,51200.0,25.0,0,67440,-1.960980635136366,0.2,116.0,0.0001,1646.81396484375,4354.625663757324,0.00079119165,-0.0036353071365738,0.1248074173927307,0.00205078125
-36.21308216,10.31,53248.0,26.0,0,69856,-1.954958239197731,0.2,121.0,0.0001,2340.109375,4279.564050292969,0.00086102134,-0.0033454944845288,0.1270604729652404,0.00107421875
-24.73916474,13.78,55296.0,27.0,0,72244,-1.9446398600935937,0.2,126.0,0.0001,2080.667236328125,4097.134132385254,0.00090554415,-0.0030068636566284,0.1338346004486084,0.00595703125
-21.93338007,12.61,57344.0,28.0,0,74617,-1.964516358822584,0.2,131.0,0.0001,1351.5802001953125,2815.266275024414,0.00092347537,-0.0030204595270333,0.2142996191978454,0.0033203125
-28.027699229999996,14.06,59392.0,29.0,0,76945,-1.9371376939117908,0.2,136.0,0.0001,1702.886962890625,3704.359538269043,0.00080993376,-0.0036144405210507,0.174469769001007,0.001953125
-26.624852879999995,14.44,61440.0,30.0,0,79337,-1.9571323230862616,0.2,141.0,0.0001,1477.068359375,2766.5031242370605,0.00082777004,-0.0037675006286008,0.2226170301437378,0.000390625
0.277109220000003,15.52,63488.0,31.0,0,81706,-1.954499150067568,0.2,146.0,0.0001,1501.30712890625,2875.022671508789,0.0008317343,-0.0033644406386883,0.2275351881980896,0.00126953125
-8.660835500000001,18.18,65536.0,32.0,0,84052,-1.942880442738533,0.2,151.0,0.0001,1956.17333984375,4929.09232788086,0.0009014037,-0.0025404604035429,0.1106817722320556,0.00146484375
-21.080950320000003,16.8,67584.0,33.0,0,86326,-1.9496337607502936,0.2,156.0,0.0001,1468.11767578125,3498.36616897583,0.00123859,-0.0035807882435619,0.2006112337112426,0.00517578125
-26.1274377,13.07,69632.0,34.0,0,88726,-1.9525379590690133,0.2,161.0,0.0001,1368.22119140625,2723.586638641357,0.0010526647,-0.0029848899575881,0.2455202937126159,0.00146484375
