custom/max_height,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,custom/current_screen,train/approx_kl,train/clip_fraction,train/explained_variance,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/n_updates
13026.0,64.10324001,1553,1,16.41,2048,1,37,,,,,,,,,,
13282.0,29.663665139999992,3162,2,15.82,4096,1,37,0.0009064786,0.0060546875,0.030483782291412354,27589.458984375,-0.0023185931146144866,0.0001,37084.563024902345,0.2,-0.7782120421528816,562
13058.0,26.414219549999995,4729,3,15.75,6144,1,37,0.00041589863,0.000390625,0.042075276374816895,26627.328125,-0.0015459842630662023,0.0001,37724.33645019531,0.2,-0.767196461930871,567
13202.0,104.07192665000004,6317,4,15.71,8192,1,37,0.00044268978,0.00185546875,0.03092479705810547,15800.462890625,-0.0010903482885623816,0.0001,41487.1552734375,0.2,-0.7670453261584044,572
13058.0,7.359218969999998,7933,5,13.84,10240,1,37,0.0070006032,0.004231770833333333,0.04795193672180176,25183.037109375,-0.0013309516297239396,0.0001,34939.357313368055,0.2,-0.7804640221099058,577
13058.0,16.56092259,9551,6,15.91,12288,1,37,0.0007315484,0.00830078125,0.04181915521621704,18999.376953125,-0.0022700413421262054,0.0001,34366.259106445315,0.2,-0.7763206355273724,582
13058.0,75.40316925,11114,7,16.15,14336,1,37,0.0015227315,0.006640625,0.0441434383392334,16276.599609375,-0.0027126272791065274,0.0001,34989.914794921875,0.2,-0.7774282313883305,587
13058.0,48.47190135000001,12668,8,16.15,16384,1,37,0.00025381806,0.00029296875,0.04196959733963013,17832.29296875,-0.0005820095451781526,0.0001,38101.83842773437,0.2,-0.7591722525656224,592
13202.0,47.98705344999999,14248,9,15.75,18432,1,37,0.00020504787,9.765625e-05,0.030246198177337646,19765.166015625,-0.0008158003067364917,0.0001,45951.48416748047,0.2,-0.7776552848517895,597
