rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
186.79790840217396,11.065217391304348,1024.0,1.0,1,732,,,,,,,,,,
167.03048866,10.08,2048.0,2.0,1,1523,-0.4336128846192971,0.2,5.0,0.0001,13570.98828125,29026.49799679487,0.0151263755,-0.0064737087187285,0.0010083317756652,0.1083733974358974
177.50884655000002,10.06,3072.0,3.0,1,2309,-0.464711170643568,0.2,10.0,0.0001,15799.923828125,29743.786694335937,0.0066736983,-0.0050953095196746,-0.0020681619644165,0.0365234375
177.70814725,9.89,4096.0,4.0,1,3113,-0.4806955002248287,0.2,15.0,0.0001,13292.333984375,28370.171875,0.009351494,-0.0057764959579799,-0.0020010471343994,0.0833984375
191.93291292,9.43,5120.0,5.0,1,3940,-0.4902755122631788,0.2,20.0,0.0001,15222.9072265625,28219.663525390624,0.011280341,-0.0085678782488685,-0.000921607017517,0.0982421875
211.24782821999997,9.65,6144.0,6.0,1,4755,-0.4858143739402294,0.2,25.0,0.0001,12725.86328125,27804.88786621094,0.0014733996,-0.0005309636646416,-0.0017520189285278,0.0060546875
206.5415575,9.48,7168.0,7.0,1,5593,-0.4894635580480099,0.2,30.0,0.0001,13433.181640625,26505.16867675781,0.0073318556,-0.0074785742268431,-0.0026084184646606,0.0927734375
201.88498984,9.3,8192.0,8.0,1,6431,-0.4850656185299158,0.2,35.0,0.0001,13594.7939453125,26596.340234375,0.0024471218,-0.0030415233573876,-0.0012599229812622,0.0083984375
198.25947469,9.03,9216.0,9.0,1,7297,-0.4816985514014959,0.2,40.0,0.0001,13001.384765625,26421.861279296874,0.0060520777,-0.0071483958803582,-0.0008323192596435,0.049609375
207.21552519,8.94,10240.0,10.0,1,8170,-0.4556890200823545,0.2,45.0,0.0001,12277.236328125,26205.030981445318,0.007490321,-0.0098011634603608,-0.0011327266693115,0.0708984375
