rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
193.1726614,51.125,2048.0,1.0,0,2421,,,,,,,,,,
227.63280447311823,43.72043010752688,4096.0,2.0,0,4905,-1.3788070008158684,0.2,5.0,0.0001,3799.707275390625,7819.621429443359,0.011693136,-0.0176536921411752,0.0005812048912048,0.06953125
267.35214252000003,30.68,6144.0,3.0,0,7406,-1.3653626546263695,0.2,10.0,0.0001,4535.60888671875,9072.507373046876,0.0066660424,-0.0141998832987155,0.0022729635238647,0.02744140625
272.86427065000004,23.61,8192.0,4.0,0,9973,-1.3367081329226491,0.2,15.0,0.0001,4713.248046875,11535.722637939452,0.008891748,-0.0208976170164532,0.0013161301612854,0.04189453125
269.55969483,20.3,10240.0,5.0,0,12591,-1.3098101943731308,0.2,20.0,0.0001,6153.85888671875,13174.21891479492,0.0051044906,-0.0123707147722598,0.0012707114219665,0.0130859375
276.19318649,16.89,12288.0,6.0,0,15229,-1.2937621086835862,0.2,25.0,0.0001,7088.9658203125,13825.527301025391,0.0050869468,-0.0078218150825705,0.0005111694335937,0.00654296875
275.66904692,15.68,14336.0,7.0,0,17854,-1.2612956941127778,0.2,30.0,0.0001,8539.365234375,15042.13624267578,0.0053992495,-0.0143319196416996,0.0001936554908752,0.01982421875
276.93340309,13.33,16384.0,8.0,0,2530,,,,,,,,,,
277.57399415,12.86,18432.0,9.0,0,5208,-1.2087144382297992,0.2,70.0,0.0001,7956.35107421875,15656.00150756836,0.007035733,-0.0128315731417387,0.0002948641777038,0.0169921875
277.6373249,11.99,20480.0,10.0,0,7802,-1.193191009014845,0.2,75.0,0.0001,8928.3681640625,16167.910528564453,0.005070176,-0.0030300010635983,0.0001568794250488,0.0
278.15733912,11.4,22528.0,11.0,0,10473,-1.1744525283575058,0.2,80.0,0.0001,7390.4345703125,15959.358953857422,0.0020889412,-0.0069551349122775,0.0001313686370849,9.765625e-05
279.32440981,10.01,24576.0,12.0,0,13202,-1.1217335484921933,0.2,85.0,0.0001,8066.71435546875,15879.5748046875,0.007641948,-0.0217665794363711,0.0010099411010742,0.025
279.52276346,10.46,26624.0,13.0,0,15869,-1.0977733232080935,0.2,90.0,0.0001,8127.7041015625,16518.575653076172,0.005847118,-0.0053401892539113,0.0001519322395324,0.02734375
280.96173489999995,9.12,28672.0,14.0,0,2602,,,,,,,,,,
281.46581813999995,8.4,30720.0,15.0,0,5268,-1.005010661482811,0.2,160.0,0.0001,8836.990234375,16506.947216796874,0.0069795037,-0.0177114837861154,0.0002137422561645,0.01064453125
281.48459668,8.19,32768.0,16.0,0,7878,-0.9927190382033586,0.2,165.0,0.0001,7511.95166015625,16418.44348754883,0.0062643834,-0.0059413469338323,0.0001324415206909,0.00576171875
281.39249597,8.25,34816.0,17.0,0,10575,-0.9604368314146996,0.2,170.0,0.0001,7350.1689453125,15423.39330444336,0.007022481,-0.0104101239296142,0.000106930732727,0.00263671875
281.03199956,8.08,36864.0,18.0,0,13184,-0.9546916469931602,0.2,175.0,0.0001,7079.14990234375,15185.195568847656,0.009344673,-0.0102621894853655,8.732080459594727e-05,0.13271484375
282.14255996,7.78,38912.0,19.0,0,15722,-0.933194762468338,0.2,180.0,0.0001,6893.54345703125,14501.254681396484,0.0021496387,-0.0062967983394628,8.851289749145508e-05,0.000390625
284.23547125000005,6.58,40960.0,20.0,0,18392,-0.8872035324573517,0.2,185.0,0.0001,7110.6845703125,14335.137908935549,0.009869605,-0.0224221293290611,4.494190216064453e-05,0.07236328125
283.15827083,7.04,43008.0,21.0,0,21124,-0.8929618537425995,0.2,190.0,0.0001,6095.3466796875,14555.252813720705,0.0026732786,0.0014770188281545,4.26173210144043e-05,0.01787109375
282.60427532000006,7.91,45056.0,22.0,0,23830,-0.880972383916378,0.2,195.0,0.0001,6622.7333984375,13396.500042724609,0.004077943,-0.0148315728642046,3.0100345611572266e-05,0.00615234375
282.20459695,7.83,47104.0,23.0,0,26446,-0.875644176825881,0.2,200.0,0.0001,6227.52392578125,12673.001397705078,0.0034829956,-0.0010583815979771,5.21540641784668e-05,0.015234375
284.14755322,6.66,49152.0,24.0,0,29040,-0.8687787741422653,0.2,205.0,0.0001,5878.92431640625,11348.426037597656,0.0030176502,-0.0097488544037332,4.136562347412109e-05,0.0080078125
283.64273342,6.89,51200.0,25.0,0,31648,-0.831518991291523,0.2,210.0,0.0001,5346.7998046875,11411.777990722656,0.0036198837,-0.0088902704446809,2.211332321166992e-05,0.00302734375
284.43847834,6.59,53248.0,26.0,0,34312,-0.8211807306855917,0.2,215.0,0.0001,4961.07568359375,10740.217010498049,0.002026366,-0.0038625483459327,7.301568984985352e-05,0.0078125
284.40474396,6.52,55296.0,27.0,0,37031,-0.8157672755420208,0.2,220.0,0.0001,4963.81005859375,10648.165423583983,0.0014071625,-0.0032427278900286,5.728006362915039e-05,0.00673828125
283.99906011,6.68,57344.0,28.0,0,39620,-0.8473042167723179,0.2,225.0,0.0001,4887.9326171875,9759.417254638673,0.008915147,0.0017397701012669,0.0003053545951843,0.08525390625
282.59976351999995,7.57,59392.0,29.0,0,42260,-0.8910157546401024,0.2,230.0,0.0001,4421.470703125,8681.563345336914,0.0058088927,-0.0025035078084329,1.4007091522216795e-05,0.04306640625
284.11849005999994,6.6,61440.0,30.0,0,44906,-0.9130533680319786,0.2,235.0,0.0001,3382.9326171875,7606.137875366211,0.0023644718,-0.0025808346254052,3.933906555175781e-05,0.0046875
282.88093558,7.33,63488.0,31.0,0,47569,-0.8875797960907221,0.2,240.0,0.0001,3427.53076171875,7536.0294921875,0.0021380796,-0.0021589915151707,4.2557716369628906e-05,0.0015625
282.46356733,7.45,65536.0,32.0,0,50243,-0.8942796472460032,0.2,245.0,0.0001,3219.54052734375,6723.184420776367,0.004389384,-0.0047035977622726,4.506111145019531e-05,0.030078125
