rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
-148.37213703,2.64,2048.0,1.0,0,3456,,,,,,,,,,
-149.29504328999997,2.63,4096.0,2.0,0,6755,-2.0627342908560826,0.2,5.0,0.0001,7465.51708984375,15950.0518707483,0.025275439,-0.0520502280912735,-0.0043509006500244,0.2648809523809524
-146.89008567,3.33,6144.0,3.0,0,9649,-2.0201500236988066,0.2,10.0,0.0001,6520.291015625,13506.334381103516,0.014996335,-0.0351642929948866,0.0056624412536621,0.14345703125
-147.17137718,4.3,8192.0,4.0,0,12599,-1.9656483076512812,0.2,15.0,0.0001,5995.9736328125,11653.996466064453,0.013837418,-0.0361047418846283,0.0003324151039123,0.15439453125
-145.59872265,4.79,10240.0,5.0,0,15249,-1.921985607594252,0.2,20.0,0.0001,4946.20703125,10455.12973022461,0.009320652,-0.0297143774747382,7.69495964050293e-05,0.111328125
-143.28689703,6.21,12288.0,6.0,0,17682,-1.878132776170969,0.2,25.0,0.0001,4242.13134765625,9323.986810302737,0.008603834,-0.0247080450091743,0.000192105770111,0.068359375
-144.20949737,5.87,14336.0,7.0,0,20063,-1.8178794421255589,0.2,30.0,0.0001,3106.1044921875,7722.557537841797,0.008817983,-0.0213063326664268,0.0001028776168823,0.0685546875
-140.30831628,7.08,16384.0,8.0,0,22308,-1.744819323718548,0.2,35.0,0.0001,3591.82275390625,6852.279370117188,0.008839291,-0.022287501982646,-1.800060272216797e-05,0.05166015625
-138.81090086,9.99,18432.0,9.0,0,24424,-1.697308262437582,0.2,40.0,0.0001,3243.484130859375,5980.695236206055,0.008214143,-0.0173865203978493,-0.0010538101196289,0.0216796875
-137.10093958999997,11.01,20480.0,10.0,0,26375,-1.636407667398453,0.2,45.0,0.0001,2098.764404296875,4572.1847366333,0.0077329567,-0.0213856168731581,-0.0003048181533813,0.04375
-133.49875585,15.87,22528.0,11.0,0,28232,-1.6003443323075772,0.2,50.0,0.0001,1972.1434326171875,3499.940383911133,0.009515597,-0.017292328554322,-3.850460052490234e-05,0.0763671875
-131.20061599999997,19.33,24576.0,12.0,0,29999,-1.5993968829512597,0.2,55.0,0.0001,1103.3717041015625,2801.607384490967,0.0040294738,-0.0154067645518807,-0.0003149509429931,0.05068359375
-129.57917331000002,20.09,26624.0,13.0,0,31874,-1.5738103933632377,0.2,60.0,0.0001,883.0486450195312,2256.7980827331544,0.009762631,-0.015152088884497,-0.0008586645126342,0.0646484375
-120.89871081,26.74,28672.0,14.0,0,33570,-1.5612530380487442,0.2,65.0,0.0001,791.31494140625,2281.744551849365,0.009941434,-0.0140220149012748,0.0005087256431579,0.0984375
-123.39242096,32.31,30720.0,15.0,0,35131,-1.559020634711258,0.2,69.0,0.0001,998.5780029296876,2167.6311092827264,0.010300075,-0.0054124371537308,-0.000304102897644,0.0903051181102362
-127.80545761000002,35.52,32768.0,16.0,0,36751,-1.5932499766349792,0.2,72.0,0.0001,1026.30126953125,1637.1464926229942,0.01454446,-0.0045531919238635,0.0003821849822998,0.1169763513513513
-131.30665398000002,37.16,34816.0,17.0,0,38451,-1.5791334323585031,0.2,77.0,0.0001,667.6741943359375,1551.617914581299,0.01389145,-0.0046399454353377,-0.000855803489685,0.1173828125
-132.92914559000002,42.58,36864.0,18.0,0,40350,-1.5758321363970915,0.2,81.0,0.0001,1179.18017578125,1551.2725116081958,0.016550299,-0.0036542486873859,-0.0002335309982299,0.1429834905660377
-141.55363032000002,46.1,38912.0,19.0,0,42067,-1.5481629849998817,0.2,86.0,0.0001,453.6026306152344,1126.1703852756768,0.011130931,-0.0021694886029525,-9.59634780883789e-05,0.0916600318471337
-138.66519108,42.23,40960.0,20.0,0,43959,-1.5592322549680724,0.2,91.0,0.0001,699.1870727539062,1017.9645483754848,0.015546683,0.000632670330713,-3.314018249511719e-05,0.0456204379562043
-135.61573024,44.24,43008.0,21.0,0,45882,-1.5659335553646088,0.2,93.0,0.0001,1380.302734375,1493.5278865269252,0.013370301,-0.0012506862486978,7.319450378417969e-05,0.0689174107142857
-125.41460379,43.46,45056.0,22.0,0,47592,-1.6336765885353088,0.2,94.0,0.0001,428.0914916992188,879.7802619934082,0.01392494,0.011883744271472,-0.0001014471054077,0.2763671875
-118.64085468,44.09,47104.0,23.0,0,49414,-1.6558994859457017,0.2,99.0,0.0001,1032.33447265625,1694.7857511520383,0.010882918,-0.0016592948173638,2.1278858184814453e-05,0.0923828125
-117.35397259,44.7,49152.0,24.0,0,51156,-1.6475720047950744,0.2,104.0,0.0001,272.6641540527344,1202.1131837844848,0.007955803,-0.005361539623118,0.0027879476547241,0.0798828125
-116.1459771,45.74,51200.0,25.0,0,52788,-1.6686481304466725,0.2,109.0,0.0001,300.9254150390625,1598.291109275818,0.0071702995,-0.0063858382869511,0.0024783015251159,0.02060546875
-120.25767279999998,45.24,53248.0,26.0,0,54430,-1.6749541394412517,0.2,114.0,0.0001,459.3289489746094,1611.1027238845825,0.005143988,-0.0048989704228006,0.006223440170288,0.0109375
-124.57254202999998,46.08,55296.0,27.0,0,56009,-1.6631075583398345,0.2,119.0,0.0001,444.998779296875,1142.0042768478393,0.003718119,-0.0052867207763483,0.0189170837402343,0.03212890625
-129.13886735,48.19,57344.0,28.0,0,57612,-1.6619097888469696,0.2,124.0,0.0001,453.0591735839844,1236.443301963806,0.006301794,-0.0046803013974567,0.017174482345581,0.0470703125
-131.62229343,48.86,59392.0,29.0,1,59178,-1.6713456846773624,0.2,129.0,0.0001,524.9322509765625,846.0205537796021,0.008129646,-0.0031664786220062,0.0219352841377258,0.01962890625
-128.30163197,51.5,61440.0,30.0,1,60729,-1.6507868573069573,0.2,134.0,0.0001,511.04290771484375,1211.605718231201,0.00916531,-0.0062052864799625,0.0273321866989135,0.0486328125
-121.85322608,54.48,63488.0,31.0,1,62265,-1.6548893384635448,0.2,139.0,0.0001,1090.8001708984375,1305.136346244812,0.004565591,-0.0027731611786293,0.0160064697265625,0.01103515625
-112.70054727,57.14,65536.0,32.0,1,63798,-1.662500011920929,0.2,144.0,0.0001,1028.7998046875,1708.4762636184691,0.005433761,-0.0025516104913549,0.0078420639038085,0.01142578125
-103.55210868,58.25,67584.0,33.0,1,65312,-1.6702930502593518,0.2,149.0,0.0001,461.32659912109375,2041.2529935836792,0.00124508,-0.002148088911781,0.0255272388458251,0.00849609375
-99.67513375000004,58.46,69632.0,34.0,1,66822,-1.6720371037721633,0.2,154.0,0.0001,1900.7249755859373,2485.2395984649656,0.0023350026,-0.0017001674947096,0.0436559319496154,0.0021484375
