rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
27.359555380000003,13.18,2048.0,1.0,1,1800,,,,,,,,,,
38.34576184,13.48,4096.0,2.0,1,3569,-1.023638700445493,0.2,1.0,0.0001,5852.86376953125,13347.895792643229,0.009263137,-0.0028523741639219,-0.0014750957489013,0.0611979166666666
51.68958127999999,13.79,6144.0,3.0,1,5377,-1.0165936025706204,0.2,2.0,0.0001,6711.06396484375,12927.041637073864,0.0087173395,-0.0087054229595444,-0.0038343667984008,0.0319602272727272
92.87520666,15.76,8192.0,4.0,1,7107,-0.960119784982116,0.2,4.0,0.0001,6450.47119140625,14409.700086805557,0.0105721885,-0.0058973316810335,-0.0053019523620605,0.0486111111111111
90.51944183,14.78,10240.0,5.0,1,8786,-0.9775349966117314,0.2,7.0,0.0001,6367.90478515625,12853.404073660717,0.016801653,-0.0035555436009807,-0.0048353672027587,0.0482142857142857
121.84527334,15.05,12288.0,6.0,1,10495,-0.9460234008729458,0.2,9.0,0.0001,6737.01513671875,13676.936381022137,0.008117704,-0.0011258331360295,0.0008796453475952,0.0390625
84.47959015,14.2,14336.0,7.0,1,12227,-0.9160325008889904,0.2,10.0,0.0001,6539.287109375,13582.70163892663,0.0070109,0.006303069991586,-0.0020883083343505,0.0129076086956521
108.95733826999998,15.92,16384.0,8.0,1,13935,-0.9272774249315262,0.2,11.0,0.0001,10046.916015625,15033.933544921874,0.010522358,0.0136751706246286,0.0009860396385192,0.0359375
109.08322995,13.54,18432.0,9.0,1,15624,-0.9276093131019956,0.2,12.0,0.0001,8962.640625,13652.87741815476,0.007207652,0.0032721780950114,0.001904010772705,0.0260416666666666
86.69052816999998,13.47,20480.0,10.0,1,17326,-0.8838590234518051,0.2,13.0,0.0001,8908.333984375,14313.929931640623,0.007821053,0.0014718971215188,0.0021747946739196,0.01171875
96.57008748,13.46,22528.0,11.0,1,19052,-0.8734692687338049,0.2,14.0,0.0001,7552.419921875,14640.976518110796,0.009232063,0.0035730315033685,0.0010499954223632,0.026278409090909
107.59694697,13.82,24576.0,12.0,1,20746,-0.8884082640920367,0.2,16.0,0.0001,6067.08154296875,15843.073325892858,0.021319658,-0.0029263932390936,0.0029696822166442,0.0303571428571428
98.12966785,14.41,26624.0,13.0,1,22426,-0.8978660830429622,0.2,17.0,0.0001,8077.55224609375,14557.806710379464,0.004769455,0.007555462952171,0.0021175742149353,0.0100446428571428
104.67426559,15.14,28672.0,14.0,1,24125,-0.9095457792282104,0.2,18.0,0.0001,6195.25,13793.83530970982,0.0054330947,0.0026447704461004,0.0042614340782165,0.0239955357142857
135.99063273,14.96,30720.0,15.0,1,25768,-0.9054580458572932,0.2,20.0,0.0001,7375.22216796875,12537.191528320312,0.010473092,-0.0020560630031728,0.0052126049995422,0.0279017857142857
133.22452707,14.68,32768.0,16.0,1,27453,-0.870801662289819,0.2,22.0,0.0001,6167.474609375,12849.398778161338,0.005804953,-0.0014366106032718,0.0062182545661926,0.0141715116279069
70.9206124,12.62,34816.0,17.0,1,29160,-0.9014489278197289,0.2,25.0,0.0001,5116.37158203125,13008.342229669744,0.009795633,-0.0035194761532528,0.0069257020950317,0.0447443181818181
115.94576672,15.76,36864.0,18.0,1,30834,-0.9016705751419068,0.2,26.0,0.0001,5932.04638671875,14399.104166666666,0.004403634,0.0025507766339513,0.0039905309677124,0.0190972222222222
136.23658632999997,16.71,38912.0,19.0,1,32446,-0.9243181318044662,0.2,27.0,0.0001,5556.47998046875,12193.38857421875,0.008256043,-0.0009315725415945,0.0049282908439636,0.028125
123.25891626,14.99,40960.0,20.0,1,34117,-0.9191401112410758,0.2,30.0,0.0001,5401.23779296875,12980.653849283854,0.015302765,0.0009239310812618,0.0106047391891479,0.0225694444444444
137.44914578,17.2,43008.0,21.0,1,35756,-0.8750793511668841,0.2,31.0,0.0001,5762.18798828125,11943.621175130207,0.0037775645,0.0015107623767107,0.0103196501731872,0.015625
148.42983373,15.68,45056.0,22.0,1,37407,-0.8914729686493569,0.2,36.0,0.0001,4214.75732421875,11023.242384890293,0.012146207,-0.0022034226447766,0.009132981300354,0.0671542553191489
158.03096058,16.41,47104.0,23.0,1,39060,-0.8831849316559216,0.2,40.0,0.0001,5688.74951171875,10819.53493386448,0.013885418,-0.0052278916037982,0.0185720324516296,0.0584777227722772
115.56146940999996,15.14,49152.0,24.0,1,40757,-0.8761065377379363,0.2,42.0,0.0001,7190.85693359375,11142.493707620872,0.005326164,-0.0014398879424299,0.0133135318756103,0.0232900943396226
145.08484764,15.66,51200.0,25.0,1,42395,-0.8794761747121811,0.2,43.0,0.0001,6507.59228515625,11097.698388671875,0.0035640069,0.0056591051630675,0.014173686504364,0.01328125
155.15224458,17.88,53248.0,26.0,1,44043,-0.8573405389432553,0.2,44.0,0.0001,5698.64404296875,11580.325231481482,0.0062493044,0.0117333527585422,0.0195924043655395,0.0173611111111111
148.41572449,16.73,55296.0,27.0,1,45689,-0.899948238656762,0.2,47.0,0.0001,5660.1396484375,10821.376706241224,0.013705706,-0.002531413512116,0.0240478515625,0.0458216292134831
165.02474143,17.3,57344.0,28.0,1,47329,-0.893399921155745,0.2,48.0,0.0001,6040.478515625,10591.17121345766,0.0072957515,-0.0013926733855999,0.0134618878364562,0.0589717741935483
165.38716643,17.52,59392.0,29.0,1,49009,-0.8808919548988342,0.2,49.0,0.0001,3900.3662109375,10243.446484375,0.004042485,0.0025199175812304,0.0203047394752502,0.0203125
172.74060699,15.72,61440.0,30.0,1,50683,-0.8731668025863414,0.2,53.0,0.0001,5588.4833984375,9441.584004304848,0.025338389,-0.0024235982457365,0.0181379318237304,0.0381058673469387
157.61663566,16.69,63488.0,31.0,1,52297,-0.8390717636793852,0.2,54.0,0.0001,5187.04931640625,10299.943893432615,0.0079452945,-0.0005478300008689,0.0192165374755859,0.02001953125
156.03580582000004,16.02,65536.0,32.0,1,53939,-0.845220709719309,0.2,56.0,0.0001,3889.294189453125,9847.331924066311,0.010639686,0.0001071490256524,0.0150961279869079,0.0346798780487804
168.85537121,17.01,67584.0,33.0,1,55575,-0.8496163326340753,0.2,58.0,0.0001,3549.1630859375,8954.337613492398,0.015045424,-0.0017791786734518,0.0085558891296386,0.0211148648648648
122.57584077,14.35,69632.0,34.0,1,57262,-0.8267795060672899,0.2,63.0,0.0001,4362.86474609375,9765.893454892792,0.014896532,-0.0061609929386716,0.0253311991691589,0.0660355839416058
195.01511293,17.29,71680.0,35.0,1,58919,-0.7427837794095697,0.2,68.0,0.0001,3881.993408203125,11582.807978240537,0.008920612,-0.0031699633199564,0.0289036035537719,0.0494058098591549
142.57900238,14.35,73728.0,36.0,1,60551,-0.7667828720062971,0.2,73.0,0.0001,4022.84619140625,7649.156161499023,0.011144818,-0.0050215939700137,0.0357410311698913,0.082421875
130.57504882,15.14,75776.0,37.0,1,1652,,,,,,,,,,
142.02184812,15.07,77824.0,38.0,1,3287,-0.7346028566360474,0.2,149.0,0.0001,6335.02880859375,9569.79392578125,0.011612568,-0.0037749497033655,0.0275933146476745,0.0409375
138.46541279,15.53,79872.0,39.0,1,4915,-0.7107745543122291,0.2,151.0,0.0001,4325.197265625,7535.639343261719,0.013207718,0.0017168921884149,0.0157492160797119,0.024609375
134.56910285,15.15,81920.0,40.0,1,6594,-0.700478606932872,0.2,153.0,0.0001,3460.301025390625,7837.370235958615,0.023897042,0.0027016118118489,0.0142713785171508,0.0350506756756756
153.48927256,14.45,83968.0,41.0,1,8266,-0.7111740547877091,0.2,154.0,0.0001,3978.59521484375,10373.05517578125,0.0074685877,-0.0034634350225902,0.0261177420616149,0.0486778846153846
127.47771341,13.76,86016.0,42.0,1,9923,-0.6990999619166056,0.2,155.0,0.0001,5634.43994140625,9419.14072265625,0.0035998926,-0.0011646843825777,0.0195404887199401,0.0145833333333333
147.30036597,16.33,88064.0,43.0,1,11575,-0.7083300123823449,0.2,158.0,0.0001,3604.03955078125,9251.149086810174,0.010627413,-0.0006582083953346,0.0362443327903747,0.0606715425531914
128.28653092000002,14.63,90112.0,44.0,1,13269,-0.704260509064857,0.2,160.0,0.0001,3161.19384765625,7532.890271775266,0.015352734,-0.0028491744058246,0.0093433260917663,0.0708111702127659
125.96454523,13.13,92160.0,45.0,1,15016,-0.7136105731129646,0.2,162.0,0.0001,3106.9912109375,8700.4650390625,0.020716034,0.0031376600265502,0.0195738673210144,0.04921875
176.41201423999996,14.89,94208.0,46.0,1,16698,-0.702446345020743,0.2,163.0,0.0001,3148.85498046875,8979.751349954044,0.0056165536,0.0066265652284902,0.0307769775390625,0.0220588235294117
157.40158069,15.1,96256.0,47.0,1,18353,-0.692469449675813,0.2,165.0,0.0001,3221.793212890625,6769.5853894292095,0.011893116,-0.0022501445622468,0.0255540013313293,0.034438775510204
157.38966552,14.94,98304.0,48.0,1,19990,-0.7110030827698884,0.2,166.0,0.0001,5132.0693359375,8186.945601851852,0.007049877,0.0069799791952526,0.0272848606109619,0.0491898148148148
161.54054981,14.62,100352.0,49.0,1,21641,-0.7192774030470079,0.2,167.0,0.0001,3593.758056640625,7881.386892011089,0.011207478,0.0018487474130045,0.0362384319305419,0.0403225806451612
145.46647545,14.8,102400.0,50.0,1,23281,-0.6675809160355599,0.2,170.0,0.0001,5634.95263671875,8253.348485803092,0.0069327084,-0.0038248421774516,0.0194511413574218,0.0556115591397849
