rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
629.2806468552631,26.06578947368421,2048.0,1.0,1,1148,,,,,,,,,,
691.49981091,30.22,4096.0,2.0,1,2206,-0.7534191131591796,0.2,5.0,0.0001,72549.9453125,134718.7846191406,0.005483974,-0.0037202058709226,2.9802322387695312e-05,0.05126953125
660.8133293599999,31.73,6144.0,3.0,1,3333,-0.7306532852351666,0.2,10.0,0.0001,52603.07421875,112334.69584960936,0.0029304326,-0.0022767919435864,0.0190733671188354,0.0041015625
668.93837817,31.1,8192.0,4.0,1,4411,-0.739879259839654,0.2,15.0,0.0001,49563.1796875,117799.90629882812,0.0030483124,-0.004724832784268,0.0069318413734436,0.00458984375
677.9519064899999,29.79,10240.0,5.0,1,5565,-0.7009672369807959,0.2,20.0,0.0001,50737.30078125,106412.06298828124,0.0023061514,-0.0022499969752971,0.0050950050354003,0.00458984375
627.8281232999999,26.95,12288.0,6.0,1,6726,-0.7415932793170213,0.2,25.0,0.0001,55982.49609375,121054.8037109375,0.003259305,-0.0005975193198537,0.0055800676345825,0.01025390625
659.9692377299999,28.45,14336.0,7.0,1,7852,-0.7506264723837376,0.2,30.0,0.0001,57937.18359375,124275.8185546875,0.0036437216,1.795275020413101e-05,0.0024571418762207,0.00830078125
638.4835746,29.12,16384.0,8.0,1,8972,-0.7643530011177063,0.2,35.0,0.0001,59080.7734375,112439.74116210938,0.0027539989,-0.004940817048191,0.0026853084564208,0.015234375
629.99431643,31.66,18432.0,9.0,1,10051,-0.7256149988621473,0.2,40.0,0.0001,55372.0625,110390.1017578125,0.003716212,-0.0046930188429541,0.001733124256134,0.02919921875
623.06313934,34.04,20480.0,10.0,1,11109,-0.7307664442807436,0.2,45.0,0.0001,40376.85546875,90747.62980957032,0.0014117179,-0.0017025488545186,0.0009625554084777,0.0009765625
671.9548980100001,29.04,22528.0,11.0,1,12223,-0.6793252974748611,0.2,50.0,0.0001,46861.69921875,98241.68071289062,0.004297655,-0.0019780550472205,0.0002430081367492,0.01025390625
640.12405742,27.98,24576.0,12.0,1,13375,-0.7349540650844574,0.2,55.0,0.0001,54009.578125,111191.68115234376,0.003205334,-0.0034988530882401,0.0006442070007324,0.00810546875
614.8385289599998,30.19,26624.0,13.0,1,14467,-0.7816289369016886,0.2,60.0,0.0001,54993.7265625,111930.66635742188,0.003543876,-0.0025961745297536,0.0008848309516906,0.021875
635.45130737,28.55,28672.0,14.0,1,15577,-0.7558492381125689,0.2,65.0,0.0001,44150.01171875,94018.94296875,0.004513913,-0.0052222941943909,0.0006103515625,0.0189453125
647.02573389,28.42,30720.0,15.0,1,16717,-0.7630313523113728,0.2,70.0,0.0001,47381.4375,103377.14936523438,0.0033211303,-0.0055077857075957,0.0005022287368774,0.0181640625
647.9436751499999,30.73,32768.0,16.0,1,17775,-0.7823255371302367,0.2,75.0,0.0001,54968.94140625,103510.3634765625,0.0045178058,-0.0063183910780935,0.0004411935806274,0.0349609375
665.0119580399999,32.02,34816.0,17.0,1,18868,-0.7309329710900784,0.2,80.0,0.0001,40380.69921875,98483.87768554688,0.004401836,-0.0023549436242319,3.0994415283203125e-05,0.01796875
681.6189939999998,25.39,36864.0,18.0,1,20034,-0.7611557126045227,0.2,85.0,0.0001,50514.01953125,95995.61303710938,0.0028128978,-0.0019609952985774,0.000279426574707,0.011328125
713.9343675899999,27.76,38912.0,19.0,1,21152,-0.8220705993473529,0.2,90.0,0.0001,56246.609375,113319.48876953124,0.004437117,-0.0033539187570568,0.0005860328674316,0.01796875
636.0221816699999,26.83,40960.0,20.0,1,22304,-0.8210698142647743,0.2,95.0,0.0001,48619.23046875,100203.37041015625,0.0060330355,-0.0057388065586565,0.0004526376724243,0.0236328125
