rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/entropy_loss,train/clip_range,train/n_updates,train/learning_rate,train/loss,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
-106.63044444000003,4.93,2048.0,1.0,0,3388,,,,,,,,,,
-68.84324456,5.96,4096.0,2.0,0,6432,-0.8045447949244051,0.2,4.0,0.0001,6842.89306640625,15337.470892458548,0.022076577,-0.0098661882327679,-0.0068427324295043,0.0593112244897959
-17.589071600000008,7.86,6144.0,3.0,0,9099,-0.8116589617310909,0.2,6.0,0.0001,8237.4912109375,15669.512763843202,0.013049811,-0.015921580131378,0.0531034469604492,0.0811403508771929
16.933643580000002,8.68,8192.0,4.0,0,11679,-0.7499537661671638,0.2,11.0,0.0001,7269.384765625,16363.34676513672,0.009572499,-0.0216739621188025,0.0980526208877563,0.12060546875
19.538787469999995,9.04,10240.0,5.0,0,14207,-0.7154156599193812,0.2,16.0,0.0001,8963.1572265625,17035.146643066408,0.005690622,-0.0189663309429306,0.1709209084510803,0.10302734375
112.84379286,12.34,12288.0,6.0,0,16545,-0.6877382267266512,0.2,21.0,0.0001,8090.47509765625,16494.219940185547,0.006922198,-0.015767043235246,0.1804492473602295,0.05341796875
124.43026280000002,12.32,14336.0,7.0,0,18912,-0.6598035644739866,0.2,26.0,0.0001,8050.37548828125,16050.309765625,0.006653169,-0.0139957244507968,0.2222789525985717,0.04052734375
124.76589812999998,11.66,16384.0,8.0,0,21298,-0.6337321631610393,0.2,31.0,0.0001,7559.08935546875,15731.65435180664,0.0028372316,-0.0097696648619603,0.0662431120872497,0.02158203125
126.46614311,12.03,18432.0,9.0,0,23722,-0.6102900184690953,0.2,36.0,0.0001,7995.42822265625,15356.802844238282,0.0027066069,-0.0090906927216565,0.0351359248161315,0.02783203125
131.14254359999998,11.83,20480.0,10.0,0,26124,-0.6089244622737169,0.2,41.0,0.0001,7249.06640625,14578.361437988282,0.0028971126,-0.008628946992394,0.0162772536277771,0.02744140625
138.49101875,12.1,22528.0,11.0,0,28530,-0.5782859677448868,0.2,46.0,0.0001,7449.267578125,14293.061297607424,0.0030493354,-0.0094315619673579,0.0304667949676513,0.01884765625
181.63160308,13.47,24576.0,12.0,0,30871,-0.5708863466978074,0.2,51.0,0.0001,6630.80908203125,13516.218634033205,0.0020157273,-0.0067580875911517,0.0147157907485961,0.01171875
156.86146315000002,11.86,26624.0,13.0,0,33268,-0.5505665259435772,0.2,56.0,0.0001,6563.73291015625,12402.47703857422,0.0033837096,-0.0056649185251444,0.0099455118179321,0.01630859375
131.94656704,11.27,28672.0,14.0,0,35734,-0.5183973556384445,0.2,61.0,0.0001,6090.3447265625,12350.45884399414,0.0028296595,-0.0061090043760486,0.0032848715782165,0.0197265625
155.9783595,11.72,30720.0,15.0,0,2501,,,,,,,,,,
182.63006101,12.63,32768.0,16.0,0,4919,-0.495208010263741,0.2,132.0,0.0001,5042.2080078125,11513.21385498047,0.004376996,-0.0093342565931379,0.0041567683219909,0.05341796875
158.93922663000004,11.61,34816.0,17.0,0,7358,-0.5019971814006567,0.2,137.0,0.0001,5174.6787109375,10529.842749023435,0.0016457003,-0.0024078565620584,0.0034742951393127,0.00732421875
177.20678628,12.02,36864.0,18.0,0,9802,-0.4868362940847873,0.2,142.0,0.0001,4910.92578125,10081.776168823242,0.005050527,-0.0080452455935301,0.0019891262054443,0.04619140625
